BEAT,AVG_CALLS,HIGH_RISK_RATIO,SHIFT,SCENARIO,SCENARIO_DEMAND,UNITS,IS_HOTSPOT,SHIFT_HOURS,CAPACITY,COVERAGE,SHORTFALL
526,4.233128834355829,0.644927536231884,Evening,status_quo,4.233128834355829,1,0,8.0,24.0,4.233128834355829,0.0
527,1.9397590361445785,0.8302277432712215,Evening,status_quo,1.9397590361445785,0,0,8.0,0.0,0.0,1.9397590361445785
528,3.1019108280254777,0.6375770020533881,Evening,status_quo,3.1019108280254777,0,0,8.0,0.0,0.0,3.1019108280254777
529,5.027272727272727,0.727546714888487,Evening,status_quo,5.027272727272727,1,0,8.0,24.0,5.027272727272727,0.0
531,3.2492012779552715,0.7217305801376598,Evening,status_quo,3.2492012779552715,0,0,8.0,0.0,0.0,3.2492012779552715
541,3.3823529411764706,0.7256038647342995,Evening,status_quo,3.3823529411764706,0,0,8.0,0.0,0.0,3.3823529411764706
611,10.576023391812866,0.8548520873652198,Evening,status_quo,10.576023391812866,1,0,8.0,24.0,10.576023391812866,0.0
612,1.7809523809523808,0.8903743315508021,Evening,status_quo,1.7809523809523808,0,0,8.0,0.0,0.0,1.7809523809523808
613,4.21580547112462,0.8233597692862292,Evening,status_quo,4.21580547112462,1,0,8.0,24.0,4.21580547112462,0.0
614,8.043859649122806,0.7546346782988005,Evening,status_quo,8.043859649122806,1,0,8.0,24.0,8.043859649122806,0.0
615,1.9523809523809523,0.8211382113821138,Evening,status_quo,1.9523809523809523,0,0,8.0,0.0,0.0,1.9523809523809523
616,1.2688172043010753,0.8813559322033898,Evening,status_quo,1.2688172043010753,0,0,8.0,0.0,0.0,1.2688172043010753
617,1.2783505154639174,0.7661290322580645,Evening,status_quo,1.2783505154639174,0,0,8.0,0.0,0.0,1.2783505154639174
618,1.6326530612244898,0.8125,Evening,status_quo,1.6326530612244898,0,0,8.0,0.0,0.0,1.6326530612244898
621,5.792284866468843,0.7751024590163934,Evening,status_quo,5.792284866468843,1,0,8.0,24.0,5.792284866468843,0.0
622,4.902941176470589,0.5410917816436712,Evening,status_quo,4.902941176470589,1,0,8.0,24.0,4.902941176470589,0.0
623,6.6982248520710055,0.8674911660777385,Evening,status_quo,6.6982248520710055,1,0,8.0,24.0,6.6982248520710055,0.0
624,3.839009287925697,0.7516129032258064,Evening,status_quo,3.839009287925697,1,0,8.0,24.0,3.839009287925697,0.0
625,3.54375,0.8932980599647267,Evening,status_quo,3.54375,0,0,8.0,0.0,0.0,3.54375
626,2.021897810218978,0.7671480144404332,Evening,status_quo,2.021897810218978,0,0,8.0,0.0,0.0,2.021897810218978
627,9.87463556851312,0.8095659875996457,Evening,status_quo,9.87463556851312,1,0,8.0,24.0,9.87463556851312,0.0
628,2.25,0.8218954248366013,Evening,status_quo,2.25,0,0,8.0,0.0,0.0,2.25
711,1.1470588235294117,0.8461538461538461,Evening,status_quo,1.1470588235294117,0,0,8.0,0.0,0.0,1.1470588235294117
712,9.192307692307692,0.8374637914386869,Evening,status_quo,9.192307692307692,1,0,8.0,24.0,9.192307692307692,0.0
713,4.706948640483383,0.7175866495507061,Evening,status_quo,4.706948640483383,1,0,8.0,24.0,4.706948640483383,0.0
714,2.0037735849056606,0.8192090395480226,Evening,status_quo,2.0037735849056606,0,0,8.0,0.0,0.0,2.0037735849056606
721,3.221518987341772,0.8133595284872298,Evening,status_quo,3.221518987341772,0,0,8.0,0.0,0.0,3.221518987341772
722,3.5609756097560976,0.886986301369863,Evening,status_quo,3.5609756097560976,0,0,8.0,0.0,0.0,3.5609756097560976
723,7.205357142857143,0.7434944237918215,Evening,status_quo,7.205357142857143,1,0,8.0,24.0,7.205357142857143,0.0
724,2.8122977346278315,0.9021864211737628,Evening,status_quo,2.8122977346278315,0,0,8.0,0.0,0.0,2.8122977346278315
725,2.9967845659163985,0.8015021459227468,Evening,status_quo,2.9967845659163985,0,0,8.0,0.0,0.0,2.9967845659163985
811,2.554421768707483,0.796271637816245,Evening,status_quo,2.554421768707483,0,0,8.0,0.0,0.0,2.554421768707483
812,1.1666666666666667,0.673469387755102,Evening,status_quo,1.1666666666666667,0,0,8.0,0.0,0.0,1.1666666666666667
813,10.504398826979472,0.8316582914572864,Evening,status_quo,10.504398826979472,1,0,8.0,24.0,10.504398826979472,0.0
814,1.5856353591160222,0.7909407665505227,Evening,status_quo,1.5856353591160222,0,0,8.0,0.0,0.0,1.5856353591160222
821,3.814241486068112,0.8498376623376623,Evening,status_quo,3.814241486068112,1,0,8.0,24.0,3.814241486068112,0.0
822,2.6733333333333333,0.8703241895261845,Evening,status_quo,2.6733333333333333,0,0,8.0,0.0,0.0,2.6733333333333333
823,1.953125,0.788,Evening,status_quo,1.953125,0,0,8.0,0.0,0.0,1.953125
824,3.3850931677018634,0.8376146788990826,Evening,status_quo,3.3850931677018634,0,0,8.0,0.0,0.0,3.3850931677018634
825,1.9688715953307396,0.8675889328063241,Evening,status_quo,1.9688715953307396,0,0,8.0,0.0,0.0,1.9688715953307396
826,4.839762611275964,0.8687921520539547,Evening,status_quo,4.839762611275964,1,0,8.0,24.0,4.839762611275964,0.0
827,2.175824175824176,0.7811447811447811,Evening,status_quo,2.175824175824176,0,0,8.0,0.0,0.0,2.175824175824176
828,1.67,0.874251497005988,Evening,status_quo,1.67,0,0,8.0,0.0,0.0,1.67
829,1.1304347826086956,0.7307692307692307,Evening,status_quo,1.1304347826086956,0,0,8.0,0.0,0.0,1.1304347826086956
831,3.7360248447204967,0.8819617622610141,Evening,status_quo,3.7360248447204967,1,0,8.0,24.0,3.7360248447204967,0.0
832,3.898148148148149,0.9271575613618368,Evening,status_quo,3.898148148148149,1,0,8.0,24.0,3.898148148148149,0.0
833,2.1956521739130435,0.8432343234323433,Evening,status_quo,2.1956521739130435,0,0,8.0,0.0,0.0,2.1956521739130435
834,4.316265060240964,0.6078157711095603,Evening,status_quo,4.316265060240964,1,0,8.0,24.0,4.316265060240964,0.0
835,1.6349206349206349,0.8349514563106796,Evening,status_quo,1.6349206349206349,0,0,8.0,0.0,0.0,1.6349206349206349
836,1.803347280334728,0.8538283062645011,Evening,status_quo,1.803347280334728,0,0,8.0,0.0,0.0,1.803347280334728
837,1.521978021978022,0.7906137184115524,Evening,status_quo,1.521978021978022,0,0,8.0,0.0,0.0,1.521978021978022
838,3.2531645569620253,0.8599221789883269,Evening,status_quo,3.2531645569620253,0,0,8.0,0.0,0.0,3.2531645569620253
839,1.9710743801652888,0.7945492662473794,Evening,status_quo,1.9710743801652888,0,0,8.0,0.0,0.0,1.9710743801652888
841,1.6952380952380952,0.8707865168539326,Evening,status_quo,1.6952380952380952,0,0,8.0,0.0,0.0,1.6952380952380952
9,1.0,1.0,Evening,status_quo,1.0,0,0,8.0,0.0,0.0,1.0
931,3.2735849056603774,0.7022094140249759,Evening,status_quo,3.2735849056603774,0,0,8.0,0.0,0.0,3.2735849056603774
932,1.303030303030303,0.8294573643410853,Evening,status_quo,1.303030303030303,0,0,8.0,0.0,0.0,1.303030303030303
933,1.6634615384615383,0.8959537572254336,Evening,status_quo,1.6634615384615383,0,0,8.0,0.0,0.0,1.6634615384615383
934,6.026627218934912,0.757486499754541,Evening,status_quo,6.026627218934912,1,0,8.0,24.0,6.026627218934912,0.0
935,1.756218905472637,0.8470254957507082,Evening,status_quo,1.756218905472637,0,0,8.0,0.0,0.0,1.756218905472637
936,1.6348314606741574,0.8109965635738832,Evening,status_quo,1.6348314606741574,0,0,8.0,0.0,0.0,1.6348314606741574
937,1.9458333333333333,0.8201284796573876,Evening,status_quo,1.9458333333333333,0,0,8.0,0.0,0.0,1.9458333333333333
0,1.0,1.0,Evening,risk_aware_1.5,1.5,0,0,8.0,0.0,0.0,1.0
111,5.86053412462908,0.7827848101265823,Evening,risk_aware_1.5,8.154302670623144,1,0,8.0,24.0,5.86053412462908,0.0
112,2.460144927536232,0.8232695139911634,Evening,risk_aware_1.5,3.4728260869565215,0,0,8.0,0.0,0.0,2.460144927536232
113,2.624183006535948,0.7696139476961394,Evening,risk_aware_1.5,3.6339869281045756,0,0,8.0,0.0,0.0,2.624183006535948
114,4.113496932515337,0.819537658463833,Evening,risk_aware_1.5,5.799079754601228,1,0,8.0,24.0,4.113496932515337,0.0
115,9.950437317784257,0.6905947846469381,Evening,risk_aware_1.5,13.386297376093294,1,0,8.0,24.0,9.950437317784257,0.0
116,4.177570093457944,0.7994034302759135,Evening,risk_aware_1.5,5.8473520249221185,1,0,8.0,24.0,4.177570093457944,0.0
121,4.950920245398773,0.7292441140024783,Evening,risk_aware_1.5,6.756134969325153,1,0,8.0,24.0,4.950920245398773,0.0
122,18.37719298245614,0.7581543357199682,Evening,risk_aware_1.5,25.343567251461987,2,1,8.0,48.0,18.37719298245614,0.0
123,4.814024390243903,0.7846738442051931,Evening,risk_aware_1.5,6.702743902439025,1,0,8.0,24.0,4.814024390243903,0.0
124,10.06122448979592,0.7751376412634019,Evening,risk_aware_1.5,13.960641399416913,1,0,8.0,24.0,10.06122448979592,0.0
126,1.8642533936651584,0.8398058252427184,Evening,risk_aware_1.5,2.6470588235294117,0,0,8.0,0.0,0.0,1.8642533936651584
231,1.6871794871794872,0.7963525835866262,Evening,risk_aware_1.5,2.358974358974359,0,0,8.0,0.0,0.0,1.6871794871794872
232,3.064516129032258,0.86,Evening,risk_aware_1.5,4.382258064516129,0,0,8.0,0.0,0.0,3.064516129032258
233,5.517964071856287,0.7270754205100379,Evening,risk_aware_1.5,7.523952095808383,1,0,8.0,24.0,5.517964071856287,0.0
234,4.544910179640719,0.8405797101449275,Evening,risk_aware_1.5,6.455089820359283,1,0,8.0,24.0,4.544910179640719,0.0
235,1.2580645161290325,0.967948717948718,Evening,risk_aware_1.5,1.8669354838709682,0,0,8.0,0.0,0.0,1.2580645161290325
241,2.751655629139073,0.7653429602888087,Evening,risk_aware_1.5,3.804635761589404,0,0,8.0,0.0,0.0,2.751655629139073
242,10.947521865889213,0.8173102529960053,Evening,risk_aware_1.5,15.42128279883382,1,0,8.0,24.0,10.947521865889213,0.0
243,3.29073482428115,0.7223300970873786,Evening,risk_aware_1.5,4.47923322683706,0,0,8.0,0.0,0.0,3.29073482428115
245,1.240506329113924,0.6836734693877551,Evening,risk_aware_1.5,1.6645569620253164,0,0,8.0,0.0,0.0,1.240506329113924
246,1.7644444444444445,0.7984886649874056,Evening,risk_aware_1.5,2.468888888888889,0,0,8.0,0.0,0.0,1.7644444444444445
311,7.809941520467836,0.6042680643953575,Evening,risk_aware_1.5,10.169590643274855,1,0,8.0,24.0,7.809941520467836,0.0
312,2.781758957654723,0.7962529274004684,Evening,risk_aware_1.5,3.8892508143322475,0,0,8.0,0.0,0.0,2.781758957654723
313,10.651026392961876,0.7579845814977973,Evening,risk_aware_1.5,14.687683284457478,1,1,8.0,24.0,10.651026392961876,0.0
314,2.915824915824916,0.8937644341801386,Evening,risk_aware_1.5,4.218855218855219,0,0,8.0,0.0,0.0,2.915824915824916
315,9.854651162790695,0.871976401179941,Evening,risk_aware_1.5,14.15116279069767,1,0,8.0,24.0,9.854651162790695,0.0
316,1.3103448275862069,0.8596491228070176,Evening,risk_aware_1.5,1.8735632183908046,0,0,8.0,0.0,0.0,1.3103448275862069
321,5.691394658753709,0.8461939520333681,Evening,risk_aware_1.5,8.099406528189911,1,0,8.0,24.0,5.691394658753709,0.0
322,2.3694029850746268,0.7984251968503937,Evening,risk_aware_1.5,3.3152985074626864,0,0,8.0,0.0,0.0,2.3694029850746268
323,1.7899543378995433,0.8443877551020408,Evening,risk_aware_1.5,2.545662100456621,0,0,8.0,0.0,0.0,1.7899543378995433
324,2.56271186440678,0.8068783068783069,Evening,risk_aware_1.5,3.5966101694915262,0,0,8.0,0.0,0.0,2.56271186440678
325,1.9428571428571428,0.8067226890756303,Evening,risk_aware_1.5,2.726530612244898,0,0,8.0,0.0,0.0,1.9428571428571428
326,3.631229235880399,0.6340347666971637,Evening,risk_aware_1.5,4.782392026578074,0,0,8.0,0.0,0.0,3.631229235880399
327,4.009118541033435,0.6739954510993177,Evening,risk_aware_1.5,5.360182370820669,1,0,8.0,24.0,4.009118541033435,0.0
431,2.2153284671532845,0.8039538714991763,Evening,risk_aware_1.5,3.105839416058394,0,0,8.0,0.0,0.0,2.2153284671532845
432,2.9833333333333334,0.8312849162011173,Evening,risk_aware_1.5,4.223333333333334,0,0,8.0,0.0,0.0,2.9833333333333334
433,2.8424657534246576,0.808433734939759,Evening,risk_aware_1.5,3.9914383561643834,0,0,8.0,0.0,0.0,2.8424657534246576
434,2.6280701754385967,0.8731642189586115,Evening,risk_aware_1.5,3.7754385964912283,0,0,8.0,0.0,0.0,2.6280701754385967
435,1.0384615384615383,0.8888888888888888,Evening,risk_aware_1.5,1.4999999999999998,0,0,8.0,0.0,0.0,1.0384615384615383
436,3.852307692307692,0.4744408945686901,Evening,risk_aware_1.5,4.766153846153847,0,0,8.0,0.0,0.0,3.852307692307692
437,4.097560975609756,0.8511904761904762,Evening,risk_aware_1.5,5.841463414634147,1,0,8.0,24.0,4.097560975609756,0.0
438,3.2403846153846154,0.8061325420375866,Evening,risk_aware_1.5,4.5464743589743595,0,0,8.0,0.0,0.0,3.2403846153846154
439,1.3148148148148149,0.9014084507042254,Evening,risk_aware_1.5,1.9074074074074077,0,0,8.0,0.0,0.0,1.3148148148148149
441,5.672619047619048,0.8368310598111228,Evening,risk_aware_1.5,8.046130952380954,1,0,8.0,24.0,5.672619047619048,0.0
442,3.10377358490566,0.8459979736575481,Evening,risk_aware_1.5,4.416666666666666,0,0,8.0,0.0,0.0,3.10377358490566
443,2.1752988047808763,0.8992673992673993,Evening,risk_aware_1.5,3.153386454183267,0,0,8.0,0.0,0.0,2.1752988047808763
444,2.210526315789474,0.819047619047619,Evening,risk_aware_1.5,3.1157894736842104,0,0,8.0,0.0,0.0,2.210526315789474
445,2.588235294117647,0.9077540106951872,Evening,risk_aware_1.5,3.762975778546713,0,0,8.0,0.0,0.0,2.588235294117647
446,4.29673590504451,0.7928176795580111,Evening,risk_aware_1.5,6.0,1,0,8.0,24.0,4.29673590504451,0.0
447,2.734426229508197,0.8489208633093526,Evening,risk_aware_1.5,3.895081967213115,0,0,8.0,0.0,0.0,2.734426229508197
451,3.975757575757576,0.8475609756097561,Evening,risk_aware_1.5,5.660606060606061,1,0,8.0,24.0,3.975757575757576,0.0
452,2.027027027027027,0.8476190476190476,Evening,risk_aware_1.5,2.886100386100386,0,0,8.0,0.0,0.0,2.027027027027027
511,7.970760233918129,0.8580337490829053,Evening,risk_aware_1.5,11.390350877192983,1,0,8.0,24.0,7.970760233918129,0.0
512,10.394736842105264,0.589873417721519,Evening,risk_aware_1.5,13.460526315789474,1,1,8.0,24.0,10.394736842105264,0.0
514,3.333333333333333,0.7557692307692307,Evening,risk_aware_1.5,4.592948717948717,0,0,8.0,0.0,0.0,3.333333333333333
515,2.6232876712328768,0.8172323759791122,Evening,risk_aware_1.5,3.695205479452055,0,0,8.0,0.0,0.0,2.6232876712328768
516,2.125,0.8431372549019608,Evening,risk_aware_1.5,3.0208333333333335,0,0,8.0,0.0,0.0,2.125
517,3.140625,0.7532338308457711,Evening,risk_aware_1.5,4.3234375,0,0,8.0,0.0,0.0,3.140625
518,1.6666666666666667,0.78,Evening,risk_aware_1.5,2.316666666666667,0,0,8.0,0.0,0.0,1.6666666666666667
521,23.29360465116279,0.7566454511418944,Evening,risk_aware_1.5,32.10610465116279,2,1,8.0,48.0,23.29360465116279,0.0
522,4.27355623100304,0.6301564722617354,Evening,risk_aware_1.5,5.620060790273556,1,0,8.0,24.0,4.27355623100304,0.0
523,7.317220543806647,0.8026424442609413,Evening,risk_aware_1.5,10.253776435045317,1,0,8.0,24.0,7.317220543806647,0.0
524,12.8600583090379,0.7440489684878713,Evening,risk_aware_1.5,17.644314868804663,1,1,8.0,24.0,12.8600583090379,0.0
525,2.138888888888889,0.5231910946196661,Evening,risk_aware_1.5,2.698412698412698,0,0,8.0,0.0,0.0,2.138888888888889
526,4.233128834355829,0.644927536231884,Evening,risk_aware_1.5,5.598159509202454,1,0,8.0,24.0,4.233128834355829,0.0
527,1.9397590361445785,0.8302277432712215,Evening,risk_aware_1.5,2.744979919678715,0,0,8.0,0.0,0.0,1.9397590361445785
528,3.1019108280254777,0.6375770020533881,Evening,risk_aware_1.5,4.090764331210191,0,0,8.0,0.0,0.0,3.1019108280254777
529,5.027272727272727,0.727546714888487,Evening,risk_aware_1.5,6.8560606060606055,1,0,8.0,24.0,5.027272727272727,0.0
531,3.2492012779552715,0.7217305801376598,Evening,risk_aware_1.5,4.421725239616613,0,0,8.0,0.0,0.0,3.2492012779552715
541,3.3823529411764706,0.7256038647342995,Evening,risk_aware_1.5,4.609477124183007,0,0,8.0,0.0,0.0,3.3823529411764706
611,10.576023391812866,0.8548520873652198,Evening,risk_aware_1.5,15.096491228070175,1,0,8.0,24.0,10.576023391812866,0.0
612,1.7809523809523808,0.8903743315508021,Evening,risk_aware_1.5,2.573809523809524,0,0,8.0,0.0,0.0,1.7809523809523808
613,4.21580547112462,0.8233597692862292,Evening,risk_aware_1.5,5.951367781155015,1,0,8.0,24.0,4.21580547112462,0.0
614,8.043859649122806,0.7546346782988005,Evening,risk_aware_1.5,11.078947368421051,1,0,8.0,24.0,8.043859649122806,0.0
615,1.9523809523809523,0.8211382113821138,Evening,risk_aware_1.5,2.753968253968254,0,0,8.0,0.0,0.0,1.9523809523809523
616,1.2688172043010753,0.8813559322033898,Evening,risk_aware_1.5,1.8279569892473118,0,0,8.0,0.0,0.0,1.2688172043010753
617,1.2783505154639174,0.7661290322580645,Evening,risk_aware_1.5,1.768041237113402,0,0,8.0,0.0,0.0,1.2783505154639174
618,1.6326530612244898,0.8125,Evening,risk_aware_1.5,2.295918367346939,0,0,8.0,0.0,0.0,1.6326530612244898
621,5.792284866468843,0.7751024590163934,Evening,risk_aware_1.5,8.037091988130564,1,0,8.0,24.0,5.792284866468843,0.0
622,4.902941176470589,0.5410917816436712,Evening,risk_aware_1.5,6.229411764705883,1,0,8.0,24.0,4.902941176470589,0.0
623,6.6982248520710055,0.8674911660777385,Evening,risk_aware_1.5,9.603550295857987,1,0,8.0,24.0,6.6982248520710055,0.0
624,3.839009287925697,0.7516129032258064,Evening,risk_aware_1.5,5.2817337461300315,1,0,8.0,24.0,3.839009287925697,0.0
625,3.54375,0.8932980599647267,Evening,risk_aware_1.5,5.1265625,1,0,8.0,24.0,3.54375,0.0
626,2.021897810218978,0.7671480144404332,Evening,risk_aware_1.5,2.797445255474453,0,0,8.0,0.0,0.0,2.021897810218978
627,9.87463556851312,0.8095659875996457,Evening,risk_aware_1.5,13.871720116618077,1,0,8.0,24.0,9.87463556851312,0.0
628,2.25,0.8218954248366013,Evening,risk_aware_1.5,3.174632352941176,0,0,8.0,0.0,0.0,2.25
711,1.1470588235294117,0.8461538461538461,Evening,risk_aware_1.5,1.6323529411764706,0,0,8.0,0.0,0.0,1.1470588235294117
712,9.192307692307692,0.8374637914386869,Evening,risk_aware_1.5,13.041420118343193,1,0,8.0,24.0,9.192307692307692,0.0
713,4.706948640483383,0.7175866495507061,Evening,risk_aware_1.5,6.395770392749244,1,0,8.0,24.0,4.706948640483383,0.0
714,2.0037735849056606,0.8192090395480226,Evening,risk_aware_1.5,2.824528301886793,0,0,8.0,0.0,0.0,2.0037735849056606
721,3.221518987341772,0.8133595284872298,Evening,risk_aware_1.5,4.5316455696202524,0,0,8.0,0.0,0.0,3.221518987341772
722,3.5609756097560976,0.886986301369863,Evening,risk_aware_1.5,5.140243902439025,1,0,8.0,24.0,3.5609756097560976,0.0
723,7.205357142857143,0.7434944237918215,Evening,risk_aware_1.5,9.883928571428571,1,0,8.0,24.0,7.205357142857143,0.0
724,2.8122977346278315,0.9021864211737628,Evening,risk_aware_1.5,4.080906148867314,0,0,8.0,0.0,0.0,2.8122977346278315
725,2.9967845659163985,0.8015021459227468,Evening,risk_aware_1.5,4.197749196141479,0,0,8.0,0.0,0.0,2.9967845659163985
811,2.554421768707483,0.796271637816245,Evening,risk_aware_1.5,3.5714285714285716,0,0,8.0,0.0,0.0,2.554421768707483
812,1.1666666666666667,0.673469387755102,Evening,risk_aware_1.5,1.5595238095238098,0,0,8.0,0.0,0.0,1.1666666666666667
813,10.504398826979472,0.8316582914572864,Evening,risk_aware_1.5,14.872434017595307,1,0,8.0,24.0,10.504398826979472,0.0
814,1.5856353591160222,0.7909407665505227,Evening,risk_aware_1.5,2.212707182320442,0,0,8.0,0.0,0.0,1.5856353591160222
821,3.814241486068112,0.8498376623376623,Evening,risk_aware_1.5,5.43498452012384,1,0,8.0,24.0,3.814241486068112,0.0
822,2.6733333333333333,0.8703241895261845,Evening,risk_aware_1.5,3.836666666666667,0,0,8.0,0.0,0.0,2.6733333333333333
823,1.953125,0.788,Evening,risk_aware_1.5,2.7226562500000004,0,0,8.0,0.0,0.0,1.953125
824,3.3850931677018634,0.8376146788990826,Evening,risk_aware_1.5,4.802795031055901,0,0,8.0,0.0,0.0,3.3850931677018634
825,1.9688715953307396,0.8675889328063241,Evening,risk_aware_1.5,2.8229571984435804,0,0,8.0,0.0,0.0,1.9688715953307396
826,4.839762611275964,0.8687921520539547,Evening,risk_aware_1.5,6.942136498516321,1,0,8.0,24.0,4.839762611275964,0.0
827,2.175824175824176,0.7811447811447811,Evening,risk_aware_1.5,3.025641025641026,0,0,8.0,0.0,0.0,2.175824175824176
828,1.67,0.874251497005988,Evening,risk_aware_1.5,2.4,0,0,8.0,0.0,0.0,1.67
829,1.1304347826086956,0.7307692307692307,Evening,risk_aware_1.5,1.5434782608695652,0,0,8.0,0.0,0.0,1.1304347826086956
831,3.7360248447204967,0.8819617622610141,Evening,risk_aware_1.5,5.383540372670806,1,0,8.0,24.0,3.7360248447204967,0.0
832,3.898148148148149,0.9271575613618368,Evening,risk_aware_1.5,5.705246913580248,1,0,8.0,24.0,3.898148148148149,0.0
833,2.1956521739130435,0.8432343234323433,Evening,risk_aware_1.5,3.121376811594203,0,0,8.0,0.0,0.0,2.1956521739130435
834,4.316265060240964,0.6078157711095603,Evening,risk_aware_1.5,5.628012048192771,1,0,8.0,24.0,4.316265060240964,0.0
835,1.6349206349206349,0.8349514563106796,Evening,risk_aware_1.5,2.3174603174603177,0,0,8.0,0.0,0.0,1.6349206349206349
836,1.803347280334728,0.8538283062645011,Evening,risk_aware_1.5,2.5732217573221754,0,0,8.0,0.0,0.0,1.803347280334728
837,1.521978021978022,0.7906137184115524,Evening,risk_aware_1.5,2.1236263736263736,0,0,8.0,0.0,0.0,1.521978021978022
838,3.2531645569620253,0.8599221789883269,Evening,risk_aware_1.5,4.651898734177215,0,0,8.0,0.0,0.0,3.2531645569620253
839,1.9710743801652888,0.7945492662473794,Evening,risk_aware_1.5,2.754132231404958,0,0,8.0,0.0,0.0,1.9710743801652888
841,1.6952380952380952,0.8707865168539326,Evening,risk_aware_1.5,2.4333333333333336,0,0,8.0,0.0,0.0,1.6952380952380952
9,1.0,1.0,Evening,risk_aware_1.5,1.5,0,0,8.0,0.0,0.0,1.0
931,3.2735849056603774,0.7022094140249759,Evening,risk_aware_1.5,4.422955974842767,0,0,8.0,0.0,0.0,3.2735849056603774
932,1.303030303030303,0.8294573643410853,Evening,risk_aware_1.5,1.8434343434343434,0,0,8.0,0.0,0.0,1.303030303030303
933,1.6634615384615383,0.8959537572254336,Evening,risk_aware_1.5,2.408653846153846,0,0,8.0,0.0,0.0,1.6634615384615383
934,6.026627218934912,0.757486499754541,Evening,risk_aware_1.5,8.309171597633137,1,0,8.0,24.0,6.026627218934912,0.0
935,1.756218905472637,0.8470254957507082,Evening,risk_aware_1.5,2.5000000000000004,0,0,8.0,0.0,0.0,1.756218905472637
936,1.6348314606741574,0.8109965635738832,Evening,risk_aware_1.5,2.297752808988764,0,0,8.0,0.0,0.0,1.6348314606741574
937,1.9458333333333333,0.8201284796573876,Evening,risk_aware_1.5,2.74375,0,0,8.0,0.0,0.0,1.9458333333333333
0,1.0,1.0,Evening,risk_aware_2.0,2.0,0,0,8.0,0.0,0.0,1.0
111,5.86053412462908,0.7827848101265823,Evening,risk_aware_2.0,10.44807121661721,1,0,8.0,24.0,5.86053412462908,0.0
112,2.460144927536232,0.8232695139911634,Evening,risk_aware_2.0,4.4855072463768115,0,0,8.0,0.0,0.0,2.460144927536232
113,2.624183006535948,0.7696139476961394,Evening,risk_aware_2.0,4.643790849673203,0,0,8.0,0.0,0.0,2.624183006535948
114,4.113496932515337,0.819537658463833,Evening,risk_aware_2.0,7.484662576687117,1,0,8.0,24.0,4.113496932515337,0.0
115,9.950437317784257,0.6905947846469381,Evening,risk_aware_2.0,16.82215743440233,1,0,8.0,24.0,9.950437317784257,0.0
116,4.177570093457944,0.7994034302759135,Evening,risk_aware_2.0,7.517133956386292,1,0,8.0,24.0,4.177570093457944,0.0
121,4.950920245398773,0.7292441140024783,Evening,risk_aware_2.0,8.561349693251534,1,0,8.0,24.0,4.950920245398773,0.0
122,18.37719298245614,0.7581543357199682,Evening,risk_aware_2.0,32.30994152046783,2,1,8.0,48.0,18.37719298245614,0.0
123,4.814024390243903,0.7846738442051931,Evening,risk_aware_2.0,8.591463414634147,1,0,8.0,24.0,4.814024390243903,0.0
124,10.06122448979592,0.7751376412634019,Evening,risk_aware_2.0,17.860058309037903,1,0,8.0,24.0,10.06122448979592,0.0
126,1.8642533936651584,0.8398058252427184,Evening,risk_aware_2.0,3.429864253393665,0,0,8.0,0.0,0.0,1.8642533936651584
231,1.6871794871794872,0.7963525835866262,Evening,risk_aware_2.0,3.030769230769231,0,0,8.0,0.0,0.0,1.6871794871794872
232,3.064516129032258,0.86,Evening,risk_aware_2.0,5.699999999999999,0,0,8.0,0.0,0.0,3.064516129032258
233,5.517964071856287,0.7270754205100379,Evening,risk_aware_2.0,9.529940119760479,1,0,8.0,24.0,5.517964071856287,0.0
234,4.544910179640719,0.8405797101449275,Evening,risk_aware_2.0,8.365269461077846,1,0,8.0,24.0,4.544910179640719,0.0
235,1.2580645161290325,0.967948717948718,Evening,risk_aware_2.0,2.475806451612904,0,0,8.0,0.0,0.0,1.2580645161290325
241,2.751655629139073,0.7653429602888087,Evening,risk_aware_2.0,4.857615894039735,0,0,8.0,0.0,0.0,2.751655629139073
242,10.947521865889213,0.8173102529960053,Evening,risk_aware_2.0,19.895043731778426,1,0,8.0,24.0,10.947521865889213,0.0
243,3.29073482428115,0.7223300970873786,Evening,risk_aware_2.0,5.6677316293929705,0,0,8.0,0.0,0.0,3.29073482428115
245,1.240506329113924,0.6836734693877551,Evening,risk_aware_2.0,2.088607594936709,0,0,8.0,0.0,0.0,1.240506329113924
246,1.7644444444444445,0.7984886649874056,Evening,risk_aware_2.0,3.1733333333333333,0,0,8.0,0.0,0.0,1.7644444444444445
311,7.809941520467836,0.6042680643953575,Evening,risk_aware_2.0,12.52923976608187,1,0,8.0,24.0,7.809941520467836,0.0
312,2.781758957654723,0.7962529274004684,Evening,risk_aware_2.0,4.9967426710097715,0,0,8.0,0.0,0.0,2.781758957654723
313,10.651026392961876,0.7579845814977973,Evening,risk_aware_2.0,18.724340175953078,1,1,8.0,24.0,10.651026392961876,0.0
314,2.915824915824916,0.8937644341801386,Evening,risk_aware_2.0,5.5218855218855225,0,0,8.0,0.0,0.0,2.915824915824916
315,9.854651162790695,0.871976401179941,Evening,risk_aware_2.0,18.447674418604645,1,0,8.0,24.0,9.854651162790695,0.0
316,1.3103448275862069,0.8596491228070176,Evening,risk_aware_2.0,2.4367816091954024,0,0,8.0,0.0,0.0,1.3103448275862069
321,5.691394658753709,0.8461939520333681,Evening,risk_aware_2.0,10.507418397626113,1,0,8.0,24.0,5.691394658753709,0.0
